[32m[21:32:46.553] [main/INFO] [Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.neoForgeVersion, 21.1.54, --fml.fmlVersion, 4.0.24, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, $] 
[m[32m[21:32:46.558] [main/INFO] [Launcher/MODLAUNCHER]: JVM identified as Ubuntu OpenJDK 64-Bit Server VM 21.0.4+7-Ubuntu-1ubuntu220.04 
[m[32m[21:32:46.561] [main/INFO] [Launcher/MODLAUNCHER]: ModLauncher 11.0.4+main.d2e20e43 starting: java version 21.0.4 by Ubuntu; OS Linux arch amd64 version 5.15.0-1067-gcp 
[m[32m[21:32:48.988] [main/INFO] [loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver 
[m[32m[21:32:49.128] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/home/alisson_santos_rod/server/ServerMine/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%2375!/ Service=ModLauncher Env=SERVER 
[m[32m[21:32:49.452] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "server-1.21.1-20240808.144430-srg.jar" [locator: production server provider +net.neoforged:neoforge:21.1.54:server] 
[m[32m[21:32:49.483] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "neoforge-21.1.54-universal.jar" [locator: PathBasedLocator[name=neoforge, paths=[libraries/net/neoforged/neoforge/21.1.54/neoforge-21.1.54-universal.jar]], reader: mod manifest] 
[m[32m[21:32:49.553] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "[1.21.1] SecurityCraft v1.9.10-beta9.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe farmersdelight:integration/create/milling/wild_onions, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:miner/ores/agate_ore, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/nitro_crystal, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe minecraft:base_boots_to_allthemodium_boots_smithing, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/sawing/pressure_plate/umbran, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe pneumaticcraft:block_heat_properties/create/blaze_burner_kindled, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/awakened_draconium, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe allthemodium:alloys/molten_atmunob, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/infusion/amethyst_bronze, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:expansion_boxes/expansion_box_biomesoplenty_dead, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:essence/botania/lime_mystical_flower, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:crushing/brass_dust_from_raw_block, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/stone, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:alchemistry/dissolver/strontium_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:alchemistry/dissolver/bromine_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_frostbright_from_alchemical_niter_logs_abundant, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/vanadium_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/reprocessor/rose_gold, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe alltheores:tools_materials/uranium/uranium_from_block, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/eidolon/arcane_gold_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/neptunium_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:incubation/logs_undead_from_alchemical_sulfur_undead, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/infusion/blizz, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/tconstruct/honeycomb_queens_slime, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe pneumaticcraft:block_heat_properties/decorative_blocks/soul_brazier, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/biofuel/huge_clover_petal, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:ie_cloche/cloche_pineapple, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:thermal/machine/bottler/honey_bottle, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:naturesaura/altar/tainted_gold_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:incubation/logs_rowan_from_alchemical_sulfur_rowan, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/botanicadds/honeycomb_gaiasteel, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/krypton_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:liquefaction/alchemical_sulfur_canopy_tree_from_logs_canopy_tree, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe farmersdelight:integration/immersiveengineering/crusher/wild_tomatoes, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:fermentation/alchemical_niter_mobs_rare_using_planks, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/fluxnetworks/honeycomb_flux, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe allthemodium:casting/alloys/unobtainium_vibranium_alloy_ingot, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_breeding/chemlib/vanadium_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_conversion/gems/aquamarine_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:tconstruct/honeycomb/knightslime, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/iridium, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe xycraft_machines:shapeless/port_energy, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/infusion/blitz, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_conversion/byg/emeraldite_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/gtceu/cobaltite_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/naturesaura/sky_ingot_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_breeding/chemlib/dysprosium_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe allthemodium:melting/allthemodium_from_raw_block, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/sawing/pressure_plate/dead, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe xycraft_machines:shaped/isolator, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/thermalendergy/melodium_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:essence/twilightforest/fiery_ingot, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/biofuel/hellbark_leaves, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe gcteu:electric_blast_furnace/naquadah_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_menril_from_alchemical_sulfurs_logs_abundant, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/biofuel/jacaranda_sapling, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/gems/honeycomb_pyrope, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:mythicbotany/terrasteel_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:ie_cloche/cloche_cantaloupe, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:quartz_dust_to_quartz, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe gcteu:centrifuge/sheldonite_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/mendelevium_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_conversion/pokecube/cosmic_dust_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/eidolon/soul_shard_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/tconstruct/pig_iron_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe gcteu:centrifuge/oilsands_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:te_insolator/insolator_garlic, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/iceandfire/honeycomb_ice_dragonsteel, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:essence/botania/elementium_ingot, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_breeding/chemlib/manganese_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe ae2:matter_cannon/nuggets/sulfur, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_conversion/elementalcraft/air_crystal_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_comet_from_alchemical_niter_logs_abundant, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe create:crushing/sculk_stone_lapis_ore, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:essence/botania/pink_mystical_flower, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:miner/ores/limonite_ore, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:alchemistry/combiner/curium_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:crushing/sulfur_dust_from_gem, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe pneumaticcraft:block_heat_properties/valhelsia_structures/brazier, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe gcteu:centrifuge/lepidolite_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagradditions:tconstruct/melting/prudentium/block, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:miner/ores/cobalt_ore, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/bloodmagic/honeycomb_hellfire, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe alltheores:tools_materials/aluminum/aluminum_from_ingot, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/sawing/log/fir, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:liquefaction/alchemical_sulfur_sulfur_from_gems_sulfur, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/sawing/door/mahogany, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe generatorgalore:64x/copper_generator_64x, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_demonite_from_alchemical_sulfurs_metals_precious, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/sawing/boat/pine, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/infusion/terrasteel, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/dusts/honeycomb_platinum, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:alchemistry/combiner/technetium_bee, conditions not met
[21:37:36] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:incubation/crops_flax_from_alchemical_sulfur_flax, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagradditions:tconstruct/tools/materials/tertium/ingot, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/bronze, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_conversion/gems/tanzanite_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/gems/honeycomb_black_diamond, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:miner/ores/indicolite_ore, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe alltheores:tools_materials/platinum/platinum_from_ingot, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/thermal/honeycomb_destabilized_redstone, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/forbidden_arcanus/stellarite_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/europium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:alchemistry/combiner/hafnium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/gems/tektite_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:expansion_boxes/expansion_box_biomesoplenty_umbran, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/chlorine_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:crushing/mithril_dust_from_ingot, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:miner/ores/boron_ore, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe alltheores:tools_materials/silver/silver_from_ingot, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe allthemodium:melting/salvage/allthemodium/allthemodium_from_pick, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/sawing/log/umbran, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:fermentation/alchemical_niter_mobs_rare_using_sugars, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/gems/honeycomb_carnelian, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:te_insolator/insolator_pineapple, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:alchemistry/combiner/mendelevium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/tconstruct/honeycomb_ichor_slimy, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/sawing/chest_boat/pine, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/mmorpg/uncommon_salvage_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe farmersdelight:integration/create/milling/wild_carrots, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:ie_cloche/cloche_oat, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/feywild/feywild_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:miner/ores/yellow_gemstone_ore, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/skeleton, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:liquefaction/alchemical_sulfur_jacaranda_from_logs_jacaranda, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_conversion/ad_astra/ostrum_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_transwood_from_alchemical_niter_logs_abundant, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe gcteu:macerator/graphite_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/dye/large_light_blue, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_breeding/chemlib/scandium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:crushing/crimson_iron_dust_from_ingot, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:tconstruct/honeycomb/soulsteel, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/gems/honeycomb_rose_quartz, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagradditions:tconstruct/casting/inferium/nugget_gold_cast, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe ars_elemental:jeed/watery_grave, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/naturesaura/honeycomb_sky_ingot, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe xycraft_machines:compat/mek/compressor/copper_sheet_temp, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/wood, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:block_conversion/botania/blaze_block_to_obsidian, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:ie_cloche/cloche_raspberry, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:ie_cloche/cloche_rice, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:crushing/cinnabar_dust_from_gem, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:incubation/logs_rubberwood_from_alchemical_sulfur_rubberwood, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/elementalcraft/honeycomb_springaline, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/gems/honeycomb_amber_gem, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:miner/ores/gemenyte_ore, conditions not met
